,Comp,Height,Points,Salary
3382,8.0,76.0,42.0,0.0
3383,8.0,73.0,47.0,0.0
3384,7.0,76.0,48.0,0.0
3385,8.0,73.0,54.0,0.0
3386,8.0,73.0,47.0,0.0
3387,9.0,72.0,27.0,0.0
3388,7.0,76.0,34.0,0.0
3389,8.0,76.0,58.0,0.0
3390,9.0,79.0,42.0,0.0
3391,10.0,79.0,37.0,0.0
3392,9.0,76.0,26.0,0.0
3393,7.0,76.0,35.0,0.0
3394,7.0,76.0,42.0,0.0
3395,9.0,80.0,31.0,0.0
3396,8.0,77.0,49.0,0.0
3397,8.0,75.0,23.0,0.0
3398,8.0,76.0,32.0,0.0
3399,9.0,73.0,31.0,0.0
3400,7.0,76.0,30.0,0.0
3401,9.0,77.0,23.0,0.0
3402,8.0,73.0,41.0,0.0
3403,8.0,75.0,40.0,0.0
3404,8.0,77.0,39.0,0.0
3405,7.0,73.0,37.0,0.0
3406,8.0,74.0,32.0,0.0
3407,8.0,77.0,35.0,0.0
3408,9.0,78.0,43.0,0.0
3409,9.0,78.0,47.0,0.0
3410,8.0,73.0,21.0,0.0
3411,7.0,77.0,35.0,0.0
3412,8.0,74.0,49.0,0.0
3413,8.0,74.0,45.0,0.0
3414,9.0,80.0,41.0,0.0
3415,9.0,78.0,55.0,529755.0
3416,8.0,76.0,41.0,0.0
3417,9.0,75.0,33.0,0.0
3418,10.0,73.0,53.0,0.0
3419,8.0,74.0,40.0,0.0
3420,8.0,76.0,27.0,0.0
3421,8.0,76.0,47.0,0.0
3422,8.0,75.0,67.0,0.0
3423,9.0,80.0,39.0,0.0
3424,8.0,77.0,37.0,0.0
3425,8.0,75.0,14.0,0.0
3426,9.0,77.0,32.0,0.0
3427,9.0,79.0,48.0,0.0
3428,9.0,77.0,29.0,0.0
3429,10.0,76.0,37.0,0.0
3430,8.0,79.0,34.0,0.0
3431,8.0,78.0,34.0,0.0
3432,10.0,74.0,47.0,0.0
3433,7.0,76.0,46.0,0.0
3434,8.0,77.0,42.0,0.0
3435,9.0,77.0,36.0,0.0
3436,9.0,77.0,48.0,0.0
3437,7.0,77.0,47.0,0.0
3438,9.0,79.0,47.0,0.0
3439,8.0,76.0,47.0,0.0
3440,9.0,77.0,49.0,0.0
3441,8.0,73.0,59.0,0.0
3442,9.0,74.0,44.0,0.0
3443,9.0,76.0,49.0,547637.0
3444,8.0,75.0,48.0,0.0
3445,9.0,78.0,24.0,0.0
3446,8.0,77.0,28.0,0.0
3447,9.0,78.0,37.0,0.0
3448,9.0,78.0,37.0,0.0
3449,8.0,76.0,31.0,0.0
3450,8.0,78.0,26.0,0.0
3451,9.0,77.0,59.0,0.0
3452,8.0,72.0,58.0,0.0
3453,8.0,80.0,40.0,0.0
3454,10.0,75.0,55.0,521358.0
3455,9.0,74.0,35.0,0.0
3456,8.0,74.0,40.0,0.0
3457,10.0,76.0,38.0,0.0
3458,7.0,79.0,52.0,0.0
3459,7.0,78.0,51.0,0.0
3460,8.0,78.0,37.0,0.0
3461,8.0,74.0,49.0,0.0
3462,10.0,77.0,44.0,0.0
3463,8.0,78.0,48.0,0.0
3464,10.0,76.0,53.0,612982.0
3465,7.0,76.0,40.0,0.0
3466,10.0,73.0,59.0,0.0
3467,10.0,77.0,35.0,0.0
3468,9.0,78.0,40.0,0.0
3469,9.0,74.0,46.0,0.0
3470,10.0,78.0,34.0,0.0
3471,9.0,77.0,50.0,0.0
3472,7.0,75.0,52.0,0.0
3473,9.0,76.0,41.0,0.0
3474,8.0,78.0,54.0,0.0
3475,8.0,73.0,36.0,0.0
3476,8.0,79.0,49.0,0.0
3477,9.0,72.0,46.0,0.0
3478,9.0,75.0,40.0,0.0
3479,10.0,75.0,40.0,0.0
3480,9.0,75.0,29.0,0.0
3481,8.0,75.0,43.0,0.0
3482,10.0,76.0,45.0,0.0
3483,7.0,78.0,49.0,0.0
3484,7.0,77.0,36.0,0.0
3485,7.0,77.0,40.0,0.0
3486,10.0,73.0,48.0,0.0
3487,10.0,78.0,45.0,0.0
3488,8.0,78.0,35.0,0.0
3489,8.0,74.0,40.0,0.0
3490,7.0,76.0,44.0,0.0
3491,8.0,71.0,44.0,0.0
3492,9.0,70.0,39.0,0.0
3493,9.0,79.0,35.0,0.0
3494,8.0,74.0,33.0,0.0
3495,8.0,76.0,38.0,0.0
3496,7.0,76.0,29.0,0.0
3497,10.0,78.0,50.0,720327.0
3498,9.0,79.0,34.0,0.0
3499,9.0,81.0,30.0,0.0
3500,9.0,76.0,28.0,0.0
3501,8.0,75.0,17.0,0.0
3502,10.0,75.0,44.0,0.0
3503,8.0,79.0,35.0,0.0
3504,8.0,74.0,47.0,0.0
3505,7.0,76.0,27.0,0.0
3506,8.0,75.0,42.0,0.0
3507,9.0,74.0,38.0,0.0
3508,9.0,76.0,41.0,0.0
3509,8.0,76.0,33.0,0.0
3510,8.0,77.0,53.0,0.0
3511,8.0,73.0,46.0,0.0
3512,8.0,74.0,31.0,0.0
3513,9.0,75.0,62.0,388902.0
3514,8.0,78.0,35.0,0.0
3515,9.0,69.0,43.0,0.0
3516,8.0,78.0,38.0,0.0
3517,9.0,75.0,41.0,0.0
3518,9.0,77.0,44.0,0.0
3519,8.0,78.0,52.0,0.0
3520,9.0,77.0,51.0,0.0
3521,10.0,77.0,57.0,611447.0
3522,9.0,76.0,36.0,0.0
3523,8.0,75.0,36.0,0.0
3524,10.0,78.0,35.0,0.0
3525,8.0,80.0,40.0,0.0
3526,8.0,74.0,40.0,0.0
3527,10.0,79.0,32.0,0.0
3528,9.0,74.0,32.0,0.0
3529,8.0,73.0,43.0,0.0
3530,7.0,74.0,33.0,0.0
3531,9.0,72.0,44.0,0.0
3532,9.0,78.0,37.0,0.0
3533,9.0,72.0,45.0,0.0
3534,9.0,73.0,36.0,0.0
3535,9.0,78.0,20.0,0.0
3536,8.0,77.0,42.0,0.0
3537,9.0,77.0,51.0,0.0
3538,7.0,73.0,40.0,0.0
3539,8.0,75.0,44.0,0.0
3540,9.0,80.0,27.0,0.0
3541,10.0,74.0,53.0,0.0
3542,9.0,74.0,23.0,0.0
3543,9.0,73.0,44.0,0.0
3544,9.0,75.0,36.0,0.0
3545,9.0,80.0,50.0,692380.0
3546,9.0,80.0,39.0,558596.0
3547,8.0,74.0,36.0,0.0
3548,8.0,76.0,38.0,0.0
3549,7.0,75.0,32.0,0.0
3550,8.0,75.0,26.0,0.0
3551,8.0,77.0,45.0,0.0
3552,9.0,77.0,55.0,527403.0
3553,9.0,75.0,34.0,0.0
3554,8.0,74.0,39.0,0.0
3555,10.0,77.0,37.0,0.0
3556,8.0,72.0,31.0,0.0
3557,8.0,75.0,37.0,0.0
3558,9.0,72.0,54.0,0.0
3559,9.0,79.0,21.0,0.0
3560,9.0,80.0,60.0,570971.0
3561,9.0,77.0,33.0,0.0
3562,10.0,78.0,38.0,0.0
3563,9.0,74.0,44.0,0.0
3564,9.0,77.0,33.0,0.0
3565,7.0,75.0,31.0,0.0
3566,8.0,74.0,46.0,0.0
3567,8.0,76.0,30.0,0.0
3568,8.0,79.0,35.0,0.0
3569,9.0,75.0,34.0,0.0
3570,8.0,75.0,33.0,0.0
3571,10.0,76.0,27.0,0.0
3572,10.0,76.0,37.0,0.0
3573,9.0,78.0,37.0,0.0
3574,8.0,75.0,35.0,0.0
3575,8.0,76.0,54.0,0.0
3576,8.0,74.0,36.0,0.0
3577,10.0,77.0,35.0,0.0
3578,9.0,75.0,39.0,0.0
3579,10.0,76.0,38.0,0.0
3580,8.0,73.0,31.0,0.0
3581,7.0,75.0,34.0,0.0
3582,8.0,75.0,30.0,0.0
3583,8.0,76.0,32.0,0.0
3584,7.0,76.0,31.0,0.0
3585,9.0,79.0,44.0,0.0
3586,9.0,74.0,51.0,325005.0
3587,9.0,74.0,47.0,0.0
3588,7.0,77.0,38.0,0.0
3589,7.0,75.0,36.0,0.0
3590,10.0,76.0,53.0,521280.0
3591,9.0,76.0,44.0,0.0
3592,8.0,73.0,47.0,0.0
3593,8.0,79.0,60.0,336837.0
3594,8.0,75.0,38.0,0.0
3595,9.0,77.0,49.0,0.0
3596,9.0,75.0,39.0,0.0
3597,8.0,75.0,41.0,0.0
3598,10.0,76.0,26.0,0.0
3599,9.0,77.0,45.0,305339.0
3600,9.0,77.0,46.0,0.0
3601,10.0,78.0,45.0,0.0
3602,8.0,78.0,34.0,0.0
3603,10.0,78.0,38.0,766835.0
3604,8.0,77.0,52.0,0.0
3605,9.0,74.0,32.0,0.0
3606,10.0,78.0,46.0,802019.0
3607,8.0,74.0,31.0,0.0
3608,8.0,75.0,27.0,0.0
3609,8.0,74.0,35.0,0.0
3610,7.0,75.0,27.0,0.0
3611,9.0,75.0,41.0,0.0
3612,9.0,78.0,53.0,0.0
3613,8.0,77.0,40.0,0.0
3614,7.0,77.0,39.0,0.0
3615,7.0,79.0,56.0,0.0
3616,8.0,71.0,34.0,0.0
3617,8.0,73.0,31.0,0.0
3618,10.0,74.0,48.0,0.0
3619,8.0,74.0,37.0,0.0
3620,8.0,77.0,40.0,0.0
3621,8.0,75.0,52.0,0.0
3622,7.0,75.0,53.0,0.0
3623,7.0,76.0,30.0,0.0
3624,7.0,76.0,35.0,0.0
3625,9.0,71.0,18.0,0.0
3626,8.0,76.0,45.0,0.0
3627,8.0,75.0,33.0,0.0
3628,10.0,75.0,27.0,0.0
3629,9.0,75.0,24.0,0.0
3630,9.0,73.0,30.0,0.0
3631,8.0,73.0,52.0,0.0
3632,9.0,76.0,45.0,0.0
3633,8.0,74.0,49.0,0.0
3634,10.0,76.0,41.0,0.0
3635,9.0,76.0,33.0,0.0
3636,9.0,77.0,34.0,0.0
3637,10.0,72.0,55.0,0.0
3638,8.0,75.0,35.0,0.0
3639,8.0,78.0,32.0,0.0
3640,7.0,77.0,43.0,0.0
3641,7.0,76.0,44.0,0.0
3642,8.0,76.0,43.0,0.0
3643,8.0,74.0,23.0,0.0
3644,10.0,77.0,45.0,790304.0
3645,8.0,79.0,25.0,0.0
3646,10.0,75.0,67.0,1122817.0
3647,8.0,72.0,23.0,0.0
3648,8.0,75.0,21.0,0.0
3649,9.0,76.0,45.0,0.0
3650,10.0,73.0,34.0,0.0
3651,8.0,77.0,52.0,0.0
3652,9.0,74.0,43.0,0.0
3653,9.0,76.0,47.0,0.0
3654,8.0,75.0,49.0,0.0
3655,8.0,78.0,45.0,0.0
3656,9.0,76.0,50.0,0.0
3657,8.0,73.0,29.0,0.0
3658,9.0,76.0,46.0,0.0
3659,8.0,75.0,45.0,0.0
3660,8.0,78.0,43.0,0.0
3661,9.0,75.0,50.0,0.0
3662,7.0,74.0,40.0,0.0
3663,8.0,76.0,43.0,0.0
3664,9.0,74.0,52.0,0.0
3665,8.0,78.0,38.0,0.0
3666,8.0,77.0,41.0,0.0
3667,8.0,74.0,32.0,0.0
3668,9.0,76.0,19.0,0.0
3669,7.0,82.0,51.0,0.0
3670,7.0,76.0,32.0,0.0
3671,9.0,75.0,32.0,0.0
3672,8.0,76.0,26.0,0.0
3673,7.0,80.0,34.0,0.0
3674,10.0,76.0,40.0,0.0
3675,8.0,80.0,30.0,0.0
3676,9.0,73.0,42.0,0.0
3677,9.0,79.0,44.0,0.0
3678,8.0,81.0,31.0,0.0
3679,8.0,75.0,34.0,0.0
3680,8.0,77.0,33.0,0.0
3681,7.0,78.0,41.0,0.0
3682,7.0,75.0,57.0,0.0
3683,8.0,74.0,39.0,0.0
3684,8.0,77.0,41.0,0.0
3685,8.0,77.0,34.0,0.0
3686,10.0,74.0,52.0,0.0
3687,10.0,76.0,48.0,0.0
3688,10.0,74.0,45.0,0.0
3689,10.0,76.0,49.0,0.0
3690,8.0,74.0,52.0,0.0
3691,10.0,77.0,50.0,639982.0
3692,10.0,73.0,37.0,0.0
3693,8.0,82.0,29.0,0.0
3694,9.0,75.0,35.0,0.0
3695,10.0,75.0,26.0,0.0
3696,8.0,77.0,40.0,0.0
3697,10.0,80.0,36.0,0.0
3698,10.0,74.0,42.0,0.0
3699,8.0,76.0,50.0,0.0
3700,9.0,74.0,40.0,0.0
3701,8.0,75.0,26.0,0.0
3702,9.0,75.0,33.0,0.0
3703,8.0,79.0,42.0,0.0
3704,10.0,80.0,47.0,905191.0
3705,8.0,77.0,24.0,0.0
3706,8.0,78.0,35.0,0.0
3707,9.0,75.0,42.0,0.0
3708,8.0,78.0,51.0,0.0
3709,9.0,76.0,51.0,0.0
3710,8.0,73.0,36.0,0.0
3711,8.0,73.0,46.0,0.0
3712,8.0,74.0,37.0,0.0
3713,9.0,74.0,37.0,0.0
3714,7.0,76.0,26.0,0.0
3715,9.0,78.0,32.0,0.0
3716,9.0,78.0,25.0,0.0
3717,8.0,77.0,47.0,0.0
3718,10.0,74.0,43.0,0.0
3719,10.0,78.0,34.0,0.0
3720,8.0,78.0,41.0,0.0
3721,10.0,76.0,44.0,0.0
3722,8.0,75.0,46.0,0.0
3723,9.0,75.0,28.0,0.0
3724,7.0,75.0,57.0,0.0
3725,10.0,79.0,39.0,697252.0
3726,10.0,74.0,32.0,0.0
3727,9.0,77.0,48.0,0.0
3728,9.0,74.0,30.0,0.0
3729,7.0,75.0,28.0,0.0
3730,7.0,77.0,24.0,0.0
3731,7.0,76.0,38.0,0.0
3732,8.0,79.0,32.0,0.0
3733,7.0,77.0,24.0,0.0
3734,8.0,79.0,41.0,0.0
3735,7.0,76.0,35.0,0.0
3736,9.0,75.0,55.0,0.0
3737,8.0,74.0,50.0,0.0
3738,10.0,76.0,37.0,0.0
3739,8.0,80.0,36.0,0.0
3740,7.0,76.0,37.0,0.0
3741,7.0,78.0,25.0,0.0
3742,10.0,78.0,47.0,616627.0
3743,8.0,75.0,36.0,0.0
3744,9.0,75.0,63.0,0.0
3745,10.0,77.0,53.0,0.0
3746,9.0,75.0,37.0,0.0
3747,8.0,78.0,40.0,0.0
3748,9.0,76.0,21.0,0.0
3749,9.0,77.0,42.0,0.0
3750,8.0,77.0,42.0,0.0
3751,9.0,77.0,29.0,0.0
3752,9.0,77.0,40.0,0.0
3753,10.0,78.0,29.0,0.0
3754,7.0,80.0,27.0,0.0
3755,7.0,76.0,32.0,0.0
3756,8.0,74.0,30.0,0.0
3757,9.0,77.0,31.0,0.0
3758,7.0,73.0,44.0,0.0
3759,7.0,73.0,42.0,0.0
3760,9.0,76.0,49.0,0.0
3761,8.0,75.0,55.0,0.0
3762,9.0,74.0,28.0,0.0
3763,8.0,74.0,42.0,0.0
3764,10.0,76.0,47.0,0.0
3765,8.0,78.0,55.0,0.0
3766,9.0,75.0,42.0,0.0
3767,10.0,78.0,57.0,655894.0
3768,7.0,73.0,39.0,0.0
3769,9.0,79.0,39.0,0.0
3770,8.0,77.0,31.0,0.0
3771,9.0,76.0,20.0,0.0
3772,9.0,77.0,48.0,0.0
3773,9.0,80.0,38.0,0.0
3774,10.0,73.0,49.0,0.0
3775,9.0,77.0,43.0,0.0
3776,8.0,77.0,18.0,0.0
3777,10.0,76.0,45.0,0.0
3778,8.0,73.0,41.0,0.0
3779,9.0,76.0,47.0,0.0
3780,7.0,77.0,46.0,0.0
3781,8.0,77.0,45.0,0.0
3782,9.0,75.0,45.0,0.0
3783,9.0,80.0,28.0,0.0
3784,9.0,74.0,32.0,0.0
3785,9.0,78.0,43.0,0.0
3786,7.0,74.0,26.0,0.0
3787,9.0,76.0,41.0,0.0
3788,8.0,74.0,40.0,0.0
3789,8.0,76.0,30.0,0.0
3790,7.0,78.0,24.0,0.0
3791,9.0,76.0,18.0,0.0
3792,9.0,78.0,42.0,0.0
3793,8.0,79.0,23.0,0.0
3794,8.0,77.0,27.0,0.0
3795,7.0,74.0,48.0,0.0
3796,10.0,75.0,34.0,0.0
3797,9.0,77.0,46.0,0.0
3798,8.0,78.0,46.0,0.0
3799,9.0,78.0,26.0,0.0
3800,8.0,76.0,34.0,0.0
3801,10.0,78.0,55.0,752240.0
3802,8.0,79.0,53.0,357982.0
3803,7.0,76.0,49.0,0.0
3804,8.0,76.0,38.0,0.0
3805,9.0,76.0,35.0,0.0
3806,10.0,74.0,44.0,0.0
3807,10.0,79.0,48.0,0.0
3808,8.0,76.0,15.0,0.0
3809,7.0,75.0,39.0,0.0
3810,9.0,77.0,44.0,0.0
3811,7.0,78.0,38.0,0.0
3812,8.0,76.0,52.0,0.0
3813,9.0,73.0,41.0,0.0
3814,9.0,78.0,45.0,0.0
3815,9.0,73.0,41.0,0.0
3816,9.0,76.0,46.0,0.0
3817,7.0,78.0,42.0,0.0
3818,10.0,79.0,26.0,0.0
3819,9.0,72.0,49.0,0.0
3820,9.0,76.0,47.0,0.0
3821,9.0,77.0,47.0,0.0
3822,9.0,77.0,51.0,0.0
3823,7.0,81.0,47.0,0.0
3824,8.0,78.0,52.0,0.0
3825,9.0,81.0,55.0,535535.0
3826,8.0,77.0,21.0,0.0
3827,8.0,78.0,53.0,0.0
3828,7.0,79.0,43.0,0.0
3829,8.0,74.0,29.0,0.0
3830,7.0,78.0,27.0,0.0
3831,8.0,77.0,42.0,0.0
3832,8.0,76.0,46.0,0.0
3833,10.0,76.0,34.0,0.0
3834,7.0,77.0,22.0,0.0
3835,9.0,76.0,43.0,0.0
3836,8.0,77.0,45.0,0.0
3837,8.0,77.0,45.0,0.0
3838,9.0,72.0,27.0,0.0
3839,10.0,77.0,53.0,720638.0
3840,7.0,75.0,41.0,0.0
3841,9.0,77.0,27.0,0.0
3842,7.0,73.0,38.0,0.0
3843,7.0,75.0,33.0,0.0
3844,10.0,76.0,23.0,0.0
3845,7.0,77.0,40.0,0.0
3846,8.0,79.0,38.0,0.0
3847,9.0,76.0,46.0,0.0
3848,7.0,77.0,57.0,0.0
3849,9.0,75.0,26.0,0.0
3850,7.0,77.0,35.0,0.0
3851,7.0,76.0,52.0,218596.0
3852,9.0,74.0,31.0,0.0
3853,8.0,74.0,28.0,0.0
3854,10.0,77.0,34.0,0.0
3855,8.0,79.0,26.0,0.0
3856,7.0,74.0,43.0,0.0
3857,9.0,76.0,33.0,0.0
3858,9.0,77.0,49.0,0.0
3859,8.0,77.0,45.0,0.0
3860,9.0,78.0,56.0,0.0
3861,10.0,77.0,35.0,0.0
3862,7.0,76.0,29.0,0.0
3863,8.0,75.0,36.0,0.0
3864,8.0,76.0,43.0,0.0
3865,8.0,76.0,46.0,0.0
3866,9.0,79.0,48.0,0.0
3867,7.0,77.0,47.0,0.0
3868,10.0,78.0,53.0,0.0
3869,7.0,76.0,40.0,0.0
3870,10.0,75.0,50.0,0.0
3871,10.0,76.0,38.0,0.0
3872,9.0,77.0,31.0,0.0
3873,7.0,74.0,30.0,0.0
3874,7.0,78.0,48.0,0.0
3875,7.0,74.0,43.0,0.0
3876,8.0,74.0,37.0,0.0
3877,10.0,72.0,35.0,0.0
3878,9.0,75.0,37.0,0.0
3879,10.0,79.0,43.0,0.0
3880,8.0,75.0,58.0,0.0
3881,8.0,75.0,27.0,0.0
3882,7.0,73.0,46.0,0.0
3883,8.0,77.0,44.0,0.0
3884,8.0,79.0,14.0,0.0
3885,9.0,74.0,47.0,0.0
3886,9.0,74.0,27.0,0.0
3887,9.0,76.0,38.0,0.0
3888,10.0,76.0,12.0,0.0
3889,8.0,70.0,56.0,0.0
3890,8.0,75.0,41.0,0.0
3891,10.0,78.0,43.0,0.0
3892,10.0,75.0,33.0,0.0
3893,9.0,73.0,35.0,0.0
3894,9.0,73.0,40.0,0.0
3895,9.0,77.0,45.0,0.0
3896,10.0,77.0,26.0,0.0
3897,9.0,75.0,46.0,0.0
3898,10.0,78.0,34.0,0.0
3899,9.0,74.0,36.0,0.0
3900,9.0,77.0,27.0,0.0
3901,8.0,72.0,46.0,0.0
3902,8.0,71.0,52.0,0.0
3903,7.0,73.0,31.0,0.0
3904,10.0,79.0,40.0,0.0
3905,9.0,74.0,42.0,0.0
3906,8.0,73.0,24.0,0.0
3907,9.0,77.0,24.0,0.0
3908,10.0,75.0,44.0,460849.0
3909,7.0,75.0,32.0,0.0
3910,7.0,76.0,58.0,0.0
3911,8.0,74.0,18.0,0.0
3912,8.0,75.0,41.0,0.0
3913,7.0,78.0,38.0,0.0
3914,9.0,75.0,35.0,0.0
3915,10.0,77.0,51.0,914482.0
3916,8.0,75.0,27.0,0.0
3917,8.0,78.0,45.0,0.0
3918,9.0,71.0,45.0,0.0
3919,8.0,72.0,43.0,0.0
3920,8.0,78.0,28.0,0.0
3921,9.0,75.0,40.0,0.0
3922,10.0,77.0,31.0,0.0
3923,7.0,75.0,35.0,0.0
3924,8.0,75.0,37.0,0.0
3925,7.0,76.0,41.0,0.0
3926,8.0,74.0,45.0,0.0
3927,7.0,73.0,56.0,0.0
3928,8.0,78.0,32.0,0.0
3929,9.0,74.0,46.0,0.0
3930,10.0,77.0,33.0,0.0
3931,9.0,77.0,50.0,0.0
3932,9.0,77.0,25.0,0.0
3933,8.0,76.0,47.0,0.0
3934,9.0,73.0,38.0,0.0
3935,9.0,79.0,36.0,0.0
3936,9.0,79.0,24.0,0.0
3937,10.0,77.0,48.0,0.0
3938,8.0,77.0,46.0,0.0
3939,8.0,73.0,53.0,0.0
3940,9.0,79.0,41.0,0.0
3941,10.0,77.0,43.0,0.0
3942,8.0,76.0,52.0,0.0
3943,9.0,78.0,45.0,0.0
3944,10.0,74.0,37.0,0.0
3945,8.0,77.0,24.0,0.0
3946,10.0,80.0,36.0,0.0
3947,8.0,79.0,27.0,0.0
3948,7.0,80.0,50.0,0.0
3949,9.0,74.0,44.0,0.0
3950,9.0,78.0,32.0,0.0
3951,9.0,76.0,43.0,0.0
3952,8.0,75.0,37.0,0.0
3953,7.0,73.0,14.0,0.0
3954,9.0,76.0,24.0,0.0
3955,8.0,77.0,39.0,0.0
3956,9.0,77.0,26.0,0.0
3957,8.0,72.0,36.0,0.0
3958,9.0,75.0,46.0,0.0
3959,9.0,75.0,42.0,0.0
3960,8.0,75.0,33.0,0.0
3961,8.0,72.0,42.0,0.0
3962,7.0,74.0,40.0,0.0
3963,9.0,77.0,42.0,0.0
3964,8.0,75.0,40.0,0.0
3965,8.0,75.0,49.0,0.0
3966,8.0,74.0,46.0,0.0
3967,10.0,75.0,42.0,0.0
3968,8.0,75.0,42.0,0.0
3969,8.0,72.0,47.0,0.0
3970,9.0,78.0,47.0,0.0
3971,8.0,77.0,45.0,0.0
3972,10.0,77.0,26.0,0.0
3973,9.0,79.0,43.0,0.0
3974,7.0,76.0,38.0,0.0
3975,10.0,73.0,20.0,0.0
3976,10.0,74.0,34.0,0.0
3977,10.0,77.0,41.0,0.0
3978,9.0,77.0,19.0,0.0
3979,8.0,75.0,35.0,0.0
3980,8.0,77.0,36.0,0.0
3981,7.0,76.0,47.0,0.0
3982,8.0,75.0,38.0,0.0
3983,9.0,77.0,33.0,0.0
3984,8.0,73.0,38.0,0.0
3985,9.0,77.0,31.0,0.0
3986,7.0,82.0,44.0,0.0
3987,9.0,80.0,38.0,0.0
3988,8.0,75.0,49.0,0.0
3989,9.0,76.0,41.0,0.0
3990,8.0,75.0,65.0,0.0
3991,9.0,77.0,47.0,0.0
3992,9.0,75.0,46.0,0.0
3993,9.0,75.0,48.0,0.0
3994,9.0,79.0,35.0,0.0
3995,9.0,74.0,40.0,0.0
3996,7.0,74.0,33.0,0.0
3997,7.0,74.0,33.0,0.0
3998,8.0,74.0,34.0,0.0
3999,9.0,79.0,38.0,0.0
4000,9.0,74.0,65.0,408349.0
4001,7.0,70.0,35.0,0.0
4002,8.0,73.0,50.0,0.0
4003,9.0,73.0,30.0,0.0
4004,9.0,77.0,32.0,0.0
4005,10.0,73.0,52.0,0.0
4006,8.0,76.0,50.0,0.0
4007,9.0,77.0,38.0,0.0
4008,9.0,76.0,45.0,0.0
4009,8.0,72.0,41.0,0.0
4010,9.0,73.0,49.0,0.0
4011,8.0,73.0,39.0,0.0
4012,7.0,72.0,67.0,0.0
4013,7.0,77.0,43.0,0.0
4014,7.0,74.0,43.0,0.0
4015,8.0,79.0,31.0,0.0
4016,9.0,76.0,37.0,0.0
4017,10.0,75.0,38.0,0.0
4018,7.0,75.0,43.0,0.0
4019,9.0,75.0,33.0,0.0
4020,8.0,73.0,20.0,0.0
4021,9.0,74.0,55.0,0.0
4022,10.0,76.0,34.0,0.0
4023,7.0,76.0,34.0,0.0
4024,9.0,78.0,49.0,0.0
4025,7.0,77.0,44.0,0.0
4026,10.0,73.0,40.0,0.0
4027,7.0,79.0,31.0,0.0
4028,9.0,77.0,41.0,0.0
4029,8.0,77.0,27.0,0.0
4030,7.0,77.0,37.0,0.0
4031,8.0,76.0,23.0,0.0
4032,9.0,76.0,26.0,0.0
4033,9.0,80.0,53.0,0.0
4034,7.0,73.0,41.0,0.0
4035,10.0,73.0,23.0,0.0
4036,7.0,77.0,36.0,0.0
4037,9.0,79.0,48.0,0.0
4038,10.0,76.0,45.0,0.0
4039,9.0,78.0,37.0,0.0
4040,8.0,74.0,20.0,0.0
4041,7.0,75.0,38.0,0.0
4042,8.0,75.0,41.0,0.0
4043,8.0,74.0,60.0,0.0
4044,9.0,77.0,16.0,0.0
4045,9.0,77.0,44.0,0.0
4046,8.0,74.0,34.0,0.0
4047,8.0,76.0,52.0,0.0
4048,7.0,72.0,33.0,0.0
4049,8.0,74.0,27.0,0.0
4050,7.0,77.0,51.0,0.0
4051,8.0,75.0,39.0,0.0
4052,7.0,79.0,39.0,0.0
4053,8.0,74.0,37.0,0.0
4054,7.0,77.0,38.0,0.0
4055,10.0,78.0,41.0,0.0
4056,8.0,75.0,37.0,0.0
4057,7.0,73.0,38.0,0.0
4058,7.0,77.0,33.0,0.0
4059,9.0,77.0,37.0,0.0
4060,7.0,74.0,57.0,0.0
4061,7.0,77.0,42.0,0.0
4062,9.0,76.0,53.0,0.0
4063,10.0,75.0,43.0,0.0
4064,9.0,75.0,40.0,0.0
4065,9.0,79.0,23.0,0.0
4066,8.0,75.0,43.0,0.0
4067,10.0,79.0,37.0,0.0
4068,9.0,77.0,23.0,0.0
4069,7.0,79.0,40.0,0.0
4070,7.0,75.0,30.0,0.0
4071,9.0,76.0,42.0,0.0
4072,9.0,75.0,45.0,0.0
4073,7.0,80.0,46.0,0.0
4074,9.0,76.0,29.0,0.0
4075,9.0,72.0,28.0,0.0
4076,10.0,73.0,22.0,0.0
4077,8.0,78.0,50.0,0.0
4078,8.0,75.0,48.0,0.0
4079,8.0,74.0,29.0,0.0
4080,9.0,76.0,30.0,0.0
4081,8.0,75.0,32.0,0.0
4082,9.0,75.0,45.0,0.0
4083,10.0,78.0,54.0,452115.0
4084,7.0,80.0,47.0,0.0
4085,10.0,71.0,36.0,0.0
4086,8.0,75.0,24.0,0.0
4087,9.0,77.0,23.0,0.0
4088,7.0,77.0,29.0,0.0
4089,7.0,75.0,32.0,0.0
4090,9.0,77.0,34.0,0.0
4091,8.0,75.0,51.0,0.0
4092,8.0,77.0,47.0,0.0
4093,9.0,76.0,27.0,0.0
4094,10.0,78.0,22.0,0.0
4095,10.0,78.0,48.0,505143.0
4096,8.0,77.0,48.0,0.0
4097,9.0,77.0,23.0,0.0
4098,10.0,74.0,29.0,0.0
4099,9.0,77.0,56.0,310856.0
4100,8.0,79.0,33.0,0.0
4101,9.0,77.0,36.0,0.0
4102,8.0,77.0,35.0,0.0
4103,8.0,76.0,37.0,0.0
4104,9.0,77.0,32.0,0.0
4105,9.0,76.0,32.0,0.0
4106,8.0,77.0,36.0,0.0
4107,9.0,76.0,49.0,0.0
4108,8.0,73.0,47.0,0.0
4109,8.0,73.0,49.0,0.0
4110,8.0,75.0,38.0,0.0
4111,7.0,76.0,27.0,0.0
4112,9.0,76.0,34.0,0.0
4113,10.0,77.0,38.0,0.0
4114,8.0,74.0,37.0,0.0
4115,9.0,72.0,54.0,0.0
